algorithm,N,k,comparisons,time,entry_time
merge_sort,705085,28,11966522,8.8668794631958,1654839676.1941454
merge_sort,542374,3486365227,7374648,5.6101906299591064,1654839682.0065415
merge_sort,311867,1536174,4224007,3.2128305435180664,1654839685.3753304
merge_sort,393222,6260516,5322652,4.107937812805176,1654839689.5721743
merge_sort,705085,116,11680359,8.682678937911987,1654839698.3673382
merge_sort,54241,298247128,603246,0.4781804084777832,1654839699.0351682
merge_sort,40682,265294,446101,0.36522817611694336,1654839699.4168227
merge_sort,528815,57,8517107,6.5390496253967285,1654839705.9716618
merge_sort,461019,73182422,6223390,4.890783786773682,1654839711.0149214
merge_sort,772881,535566,11050923,8.848668813705444,1654839720.0080438
merge_sort,569492,676,8882876,7.242842674255371,1654839727.5236323
merge_sort,501696,10,8299675,6.269175291061401,1654839733.9533634
merge_sort,298308,676,4392419,3.414438486099243,1654839737.5117383
merge_sort,149156,25514065,1859156,1.451685905456543,1654839739.0485752
merge_sort,786440,166,13068373,9.680712223052979,1654839748.7836928
merge_sort,393222,2453751106,5044966,4.154006719589233,1654839753.159793
merge_sort,596611,1366,9199271,6.881420373916626,1654839760.1580632
merge_sort,325426,14,4900598,3.6489510536193848,1654839763.9736285
merge_sort,705085,103979841,9756552,7.44994592666626,1654839771.5198815
merge_sort,366104,17957144,4721825,3.6123173236846924,1654839775.330541
merge_sort,433900,1081180,5869798,4.52122688293457,1654839779.961939
merge_sort,244071,209910372,3202611,2.4747211933135986,1654839782.557795
merge_sort,542374,235,8646697,6.432565927505493,1654839789.0622349
merge_sort,420341,7912,6058517,4.585662126541138,1654839793.796162
merge_sort,718644,423758716,10101439,7.655282735824585,1654839801.5845294
merge_sort,122038,28,1763727,1.3343007564544678,1654839803.1390193
merge_sort,433900,10,7112984,5.290020942687988,1654839808.469214
merge_sort,569492,5568,8465469,6.409936904907227,1654839815.00596
merge_sort,515256,2453751106,6949659,5.32187294960022,1654839820.4946363
merge_sort,5,32245,7,2.5033950805664062e-05,1654839820.6376796
merge_sort,596611,28,9983246,7.321880340576172,1654839827.9646704
merge_sort,705085,11242,10452417,7.9305126667022705,1654839836.0735285
merge_sort,501696,5568,7315953,5.547984838485718,1654839841.829041
merge_sort,379663,5568,5412515,4.101579666137695,1654839846.077044
merge_sort,637289,6260516,8716313,6.681519985198975,1654839852.8724108
merge_sort,189834,3486365227,2315117,1.7835943698883057,1654839854.836481
merge_sort,298308,20,4668477,3.5038673877716064,1654839858.3974917
merge_sort,650848,4953535208,8811599,6.812583923339844,1654839865.3165069
merge_sort,338985,147737765,4428496,3.4590179920196533,1654839868.9733071
merge_sort,515256,335,8117029,6.274904489517212,1654839875.3491302
merge_sort,352545,28,5651826,4.222291469573975,1654839879.7235098
merge_sort,515256,423758716,7073902,5.413735866546631,1654839885.3351872
merge_sort,474578,335,7403128,5.522870302200317,1654839891.0192788
merge_sort,610170,28,10234930,7.514339447021484,1654839898.6662982
merge_sort,298308,131414,3963442,3.582646131515503,1654839902.4268875
merge_sort,176275,376939,2184690,1.737649917602539,1654839904.2619135
merge_sort,650848,376939,8902828,6.828138828277588,1654839911.1529763
merge_sort,325426,92491,4398572,3.676543951034546,1654839915.0680282
merge_sort,13564,10,153927,0.12291455268859863,1654839915.286166
merge_sort,393222,28,6326261,4.737968683242798,1654839920.0308166
merge_sort,610170,535566,8400342,6.672373533248901,1654839926.8265958
merge_sort,27123,14,337107,0.26209568977355957,1654839927.2609985
merge_sort,691526,2182644,9482709,7.4852705001831055,1654839934.7738738
merge_sort,474578,4406236,6329025,5.055339097976685,1654839940.0302122
merge_sort,433900,423758716,5693457,4.428030729293823,1654839944.597482
merge_sort,528815,40,8625923,6.55520224571228,1654839951.281965
merge_sort,488137,166,7766762,5.819883108139038,1654839957.2683692
merge_sort,257630,335,3789137,2.8515148162841797,1654839960.2556932
merge_sort,433900,1941,6468924,4.90483546257019,1654839965.2351627
merge_sort,610170,6260516,8246918,6.3416314125061035,1654839971.7056806
merge_sort,149156,82,2147754,1.6212999820709229,1654839973.515599
merge_sort,325426,235,4959373,3.7237024307250977,1654839977.2899628
merge_sort,542374,186718,7401027,5.675026178359985,1654839983.0626125
merge_sort,54241,17957144,610401,0.4774909019470215,1654839983.6950443
merge_sort,488137,423758716,6506612,5.0100438594818115,1654839988.7250452
merge_sort,216952,73182422,2887335,2.294208526611328,1654839991.157292
merge_sort,135597,28,1981707,1.5143890380859375,1654839992.7340736
merge_sort,230512,22695,3015056,2.329113483428955,1654839995.1100612
merge_sort,637289,1081180,8997989,6.921470880508423,1654840002.1175036
merge_sort,325426,7912,4570604,3.5187714099884033,1654840005.831372
merge_sort,135597,22695,1741578,1.3753609657287598,1654840007.2952213
merge_sort,637289,1726983290,8975740,7.009817361831665,1654840014.3477502
merge_sort,325426,73182422,4262203,3.380676746368408,1654840017.9088578
merge_sort,366104,4953535208,4733799,3.6675612926483154,1654840021.6773362
merge_sort,284748,376939,3700027,2.91727876663208,1654840024.7115965
merge_sort,216952,22695,2824229,2.2089312076568604,1654840026.9995818
merge_sort,122038,3919,1564259,1.2045345306396484,1654840028.2663324
merge_sort,162715,961,2250772,1.7042837142944336,1654840030.0118139
merge_sort,176275,2453751106,2174429,1.676609754562378,1654840031.7400973
merge_sort,379663,855467253,4948797,3.845536708831787,1654840035.640668
merge_sort,162715,3101168,2059597,1.622727870941162,1654840037.3757286
merge_sort,94919,676,1242790,0.9462234973907471,1654840038.368762
merge_sort,298308,376939,3875763,2.958120584487915,1654840041.365424
merge_sort,637289,82,10523945,7.841423273086548,1654840049.296299
merge_sort,420341,22695,5815838,4.378937482833862,1654840053.8553305
merge_sort,705085,7038135554,9910480,7.477151393890381,1654840061.4556475
merge_sort,488137,3101168,6850281,5.20308256149292,1654840066.8637073
merge_sort,433900,1536174,5850495,4.498960971832275,1654840071.5000036
merge_sort,271189,235,4042389,3.0639865398406982,1654840074.6874053
merge_sort,244071,1366,3474260,2.6661951541900635,1654840077.4307213
merge_sort,461019,40,7512652,5.750127077102661,1654840083.2535543
merge_sort,203393,298247128,2546707,2.0503978729248047,1654840085.4316182
merge_sort,772881,45815,11270391,8.797250509262085,1654840094.2978835
merge_sort,461019,2453751106,6455881,4.999182224273682,1654840099.519589
merge_sort,515256,82,8351898,6.419861555099487,1654840106.0733316
merge_sort,433900,40,7026018,5.383372068405151,1654840111.6137123
merge_sort,569492,51506780,7681306,5.88732123374939,1654840117.6377854
merge_sort,542374,73182422,7440508,5.704212188720703,1654840123.5155249
merge_sort,325426,676,4839266,3.6553313732147217,1654840127.3351629
merge_sort,203393,8895134,2612826,2.02006459236145,1654840129.449738
merge_sort,650848,855467253,9032092,6.9548773765563965,1654840136.4688065
merge_sort,542374,1215474250,7324678,5.637491226196289,1654840142.2983067
merge_sort,406782,376939,5377324,4.11699104309082,1654840146.573637
merge_sort,13564,335,144273,0.14486026763916016,1654840146.828762
merge_sort,352545,535566,4665236,3.615569591522217,1654840150.4560883
merge_sort,54241,73182422,608643,0.4867405891418457,1654840151.0389857
merge_sort,13564,36251170,130973,0.11118602752685547,1654840151.1642032
merge_sort,189834,147737765,2331982,1.8254411220550537,1654840152.9972935
merge_sort,162715,1081180,2045541,1.7196576595306396,1654840154.771447
merge_sort,542374,7038135554,7352498,5.661038398742676,1654840160.4908864
merge_sort,13564,12638482,125324,0.10606527328491211,1654840160.7410913
merge_sort,447459,17957144,5960042,4.5873095989227295,1654840165.3418267
merge_sort,745763,602089449,10395257,7.943891286849976,1654840173.427372
merge_sort,664407,11242,10066752,7.5265350341796875,1654840181.1655095
merge_sort,732203,7912,11186354,8.372360944747925,1654840189.7428603
merge_sort,311867,7038135554,4072107,3.1520302295684814,1654840193.1036956
merge_sort,81360,3919,1005578,0.7847325801849365,1654840193.9744353
merge_sort,379663,11242,5409608,4.1441333293914795,1654840198.1459103
merge_sort,94919,3101168,1114722,0.8707418441772461,1654840199.127184
merge_sort,338985,855467253,4539021,3.4790422916412354,1654840202.6389575
merge_sort,515256,51506780,7221648,5.5772576332092285,1654840208.3211818
merge_sort,216952,166,3187273,2.40073299407959,1654840210.8734415
merge_sort,800000,36251170,11448855,8.684975147247314,1654840219.6400561
merge_sort,338985,1366,4961152,3.715579032897949,1654840223.5961444
merge_sort,501696,8895134,6723256,5.150271892547607,1654840228.8460755
merge_sort,406782,186718,5639104,4.368166208267212,1654840233.3569915
merge_sort,447459,1215474250,5955741,4.622948408126831,1654840238.104743
merge_sort,122038,961,1633408,1.250995397567749,1654840239.474883
merge_sort,352545,1366,5189055,3.9589462280273438,1654840243.4728928
merge_sort,583052,4406236,8122295,6.264094829559326,1654840249.8538191
merge_sort,596611,82,9801060,7.368059396743774,1654840257.3973465
merge_sort,67801,20,926087,0.7095050811767578,1654840258.2733572
merge_sort,705085,14,11658484,8.950392484664917,1654840267.2481656
merge_sort,5,131414,6,2.3603439331054688e-05,1654840267.4517994
merge_sort,569492,602089449,7910937,6.309725522994995,1654840273.7742407
merge_sort,461019,2758,6866869,5.340017795562744,1654840279.2717538
merge_sort,311867,676,4626994,3.543440103530884,1654840282.9546118
merge_sort,135597,423758716,1652609,1.307201623916626,1654840284.353121
merge_sort,461019,2182644,6021396,4.786195516586304,1654840289.1889448
merge_sort,772881,8895134,10999291,8.46886157989502,1654840297.8406835
merge_sort,393222,3919,5714858,4.387748718261719,1654840302.4557962
merge_sort,5,209910372,6,2.8848648071289062e-05,1654840302.569174
merge_sort,311867,17957144,4015947,3.1135048866271973,1654840305.689574
merge_sort,623729,8895134,8534382,6.508534908294678,1654840312.2980943
merge_sort,54241,45815,624313,0.48749828338623047,1654840312.9684527
merge_sort,583052,3919,8772588,6.607800245285034,1654840319.597378
merge_sort,569492,3486365227,7961984,6.098047256469727,1654840325.8601267
merge_sort,677966,1215474250,9399045,7.207106590270996,1654840333.2505136
merge_sort,501696,15973,7214817,5.592039346694946,1654840339.034254
merge_sort,216952,376939,2852123,2.179187536239624,1654840341.3565803
merge_sort,664407,92491,9469072,7.226666212081909,1654840348.652413
merge_sort,623729,5568,9286681,7.0783843994140625,1654840355.9290853
merge_sort,474578,676,7316725,5.483556270599365,1654840361.593021
merge_sort,67801,535566,751246,0.6499736309051514,1654840362.371148
merge_sort,257630,3486365227,3429515,2.6125872135162354,1654840365.0068629
merge_sort,420341,298247128,5693465,4.364897727966309,1654840369.457387
merge_sort,677966,376939,9197721,7.085128545761108,1654840376.6773424
merge_sort,569492,423758716,7866978,6.04210090637207,1654840382.9426124
merge_sort,366104,57,5752924,4.302472114562988,1654840387.4076304
merge_sort,474578,10000000000,6225452,4.827616930007935,1654840392.3411367
merge_sort,650848,298247128,8925277,6.782890558242798,1654840399.2655015
merge_sort,555933,82,9065374,6.753432989120483,1654840406.237895
merge_sort,691526,6260516,9798246,7.495026350021362,1654840413.9008179
merge_sort,732203,28,12402422,9.289342880249023,1654840423.3897786
merge_sort,27123,8895134,283628,0.2308042049407959,1654840423.8203213
merge_sort,406782,476,6219699,4.667321443557739,1654840428.497307
merge_sort,637289,423758716,8906389,6.742997884750366,1654840435.3584526
merge_sort,338985,760949,4498442,3.560426950454712,1654840439.1067286
merge_sort,705085,602089449,10056083,7.609642505645752,1654840446.8484342
merge_sort,5,3486365227,8,3.504753112792969e-05,1654840447.0365586
merge_sort,772881,10,13075415,9.576538801193237,1654840456.6304445
merge_sort,393222,7038135554,5368178,4.048108339309692,1654840460.9297442
merge_sort,583052,73182422,8205861,6.29213809967041,1654840467.3396683
merge_sort,271189,2182644,3462321,2.730762004852295,1654840470.2428327
merge_sort,122038,10000000000,1453865,1.139310598373413,1654840471.4654567
merge_sort,650848,45815,9372208,7.107299327850342,1654840478.6199777
merge_sort,691526,961,10924903,7.987553834915161,1654840486.7977388
merge_sort,786440,4406236,11070274,7.988486051559448,1654840494.9927666
merge_sort,772881,6260516,10903727,7.7875025272369385,1654840503.0172443
merge_sort,786440,92491,11408067,8.14073920249939,1654840511.3772671
merge_sort,27123,6260516,273937,0.22610926628112793,1654840511.8063624
merge_sort,474578,12638482,6612788,4.695488452911377,1654840516.514793
merge_sort,677966,3101168,9378809,6.584333419799805,1654840523.2296972
merge_sort,461019,82,7393929,5.095290660858154,1654840528.5137951
merge_sort,149156,36251170,1869226,1.3712499141693115,1654840530.0013897
merge_sort,406782,3486365227,5339604,3.815939426422119,1654840533.857867
merge_sort,176275,22695,2219245,1.589240312576294,1654840535.5486917
merge_sort,230512,602089449,2897504,2.0753443241119385,1654840537.6713858
merge_sort,461019,3919,6724259,4.667211532592773,1654840542.4027011
merge_sort,135597,147737765,1664571,1.183584451675415,1654840543.7055075
merge_sort,718644,36251170,10054464,7.074914216995239,1654840550.8302772
merge_sort,800000,186718,11429257,7.977050542831421,1654840559.0028338
merge_sort,542374,116,8761637,5.997323989868164,1654840565.2085228
merge_sort,637289,65096,9082618,6.40220832824707,1654840571.758256
merge_sort,718644,28,12197120,8.277019500732422,1654840580.2311711
merge_sort,94919,186718,1148936,0.824824333190918,1654840581.240699
merge_sort,650848,73182422,9194586,6.430754661560059,1654840587.7108853
merge_sort,461019,131414,6210261,4.381303310394287,1654840592.277774
merge_sort,176275,335,2489199,1.7588253021240234,1654840594.1662536
merge_sort,474578,855467253,6335706,4.46477484703064,1654840598.680597
merge_sort,501696,4406236,7088637,4.913556337356567,1654840603.7229295
merge_sort,67801,5568,800903,0.5821812152862549,1654840604.434189
merge_sort,325426,12638482,4389068,3.098764419555664,1654840607.5546787
merge_sort,352545,5568,5032005,3.5111312866210938,1654840611.14981
merge_sort,257630,40,3975400,2.7058608531951904,1654840613.9998443
merge_sort,637289,298247128,8776051,6.1433022022247314,1654840620.2284956
merge_sort,216952,147737765,2768034,1.9470937252044678,1654840622.3447359
merge_sort,461019,116,7352080,5.038670063018799,1654840627.4418683
merge_sort,271189,7912,3762952,2.6009504795074463,1654840630.1673386
merge_sort,13564,2182644,132522,0.12802863121032715,1654840630.361204
merge_sort,40682,73182422,450759,0.33617401123046875,1654840630.7048678
merge_sort,230512,10000000000,2945839,2.0813257694244385,1654840632.8019543
merge_sort,637289,92491,9198785,6.389388799667358,1654840639.2568107
merge_sort,433900,131414,5997209,4.220500707626343,1654840643.6617782
merge_sort,135597,209910372,1702545,1.2138245105743408,1654840644.9866931
merge_sort,745763,131414,10578826,7.4971184730529785,1654840652.5357056
merge_sort,40682,17957144,442422,0.3309640884399414,1654840653.055326
merge_sort,338985,28,5379428,3.6833627223968506,1654840656.7522614
merge_sort,515256,1366,7879230,5.465787410736084,1654840662.3092496
merge_sort,555933,36251170,7774069,5.546097993850708,1654840667.997168
merge_sort,284748,2758,3997929,2.8522472381591797,1654840670.987707
merge_sort,176275,82,2579389,1.826150894165039,1654840672.8870096
merge_sort,311867,103979841,4062447,2.931648015975952,1654840675.868276
merge_sort,650848,2182644,8979219,6.568673610687256,1654840682.5388298
merge_sort,216952,535566,2822277,1.9809777736663818,1654840684.703024
merge_sort,759322,40,12116970,8.338684558868408,1654840693.113862
merge_sort,406782,57,6495256,4.451253652572632,1654840697.7595081
merge_sort,162715,131414,2082157,1.4898371696472168,1654840699.3514683
merge_sort,569492,298247128,7671799,5.38947606086731,1654840704.7931874
merge_sort,474578,147737765,6313649,4.545224905014038,1654840709.5057447
merge_sort,393222,602089449,5251753,3.796626567840576,1654840713.4329348
merge_sort,501696,36251170,6714219,4.749877452850342,1654840718.2988667
merge_sort,298308,10000000000,3875929,2.7642195224761963,1654840721.192463
merge_sort,718644,6260516,10415442,7.243741750717163,1654840728.5191028
merge_sort,433900,82,6933476,4.710321426391602,1654840733.417589
merge_sort,555933,4953535208,7900638,5.532557487487793,1654840739.0814734
merge_sort,596611,20,10010556,6.766454696655273,1654840746.0041857
merge_sort,420341,10,6820639,4.648066759109497,1654840750.804885
merge_sort,664407,103979841,9081681,6.40953803062439,1654840757.3250299
merge_sort,67801,10000000000,790161,0.5655839443206787,1654840758.0636516
merge_sort,298308,40,4627736,3.1450703144073486,1654840761.2303045
merge_sort,338985,3919,4852406,3.4052841663360596,1654840764.7163122
merge_sort,244071,147737765,3128848,2.212723970413208,1654840767.0176153
merge_sort,257630,2453751106,3272173,2.353214979171753,1654840769.4426677
merge_sort,149156,2453751106,1808487,1.279538631439209,1654840770.7902625
merge_sort,40682,116,506594,0.3652615547180176,1654840771.1921713
merge_sort,433900,6260516,5831024,4.156782865524292,1654840775.3639948
merge_sort,677966,73182422,9387618,6.611977577209473,1654840782.102438
merge_sort,366104,8895134,4755122,3.351086139678955,1654840785.6312523
merge_sort,623729,2182644,8721471,6.110546827316284,1654840791.8475132
merge_sort,216952,92491,2746143,1.9235785007476807,1654840793.9350069
merge_sort,732203,1941,11400222,7.837853908538818,1654840801.832959
merge_sort,352545,423758716,4732850,3.413064479827881,1654840805.4363039
merge_sort,27123,7912,289936,0.20917868614196777,1654840805.730992
merge_sort,135597,116,1920009,1.3641901016235352,1654840807.1059933
merge_sort,447459,3486365227,5959396,4.2606635093688965,1654840811.4087033
merge_sort,406782,36251170,5404110,3.8033761978149414,1654840815.4247558
merge_sort,257630,265294,3263848,2.324230432510376,1654840817.854908
merge_sort,664407,32245,9604550,6.728870153427124,1654840824.6538112
merge_sort,149156,5568,1904930,1.3671298027038574,1654840826.1977284
merge_sort,311867,4953535208,3955014,2.876208543777466,1654840829.119911
merge_sort,176275,147737765,2217700,1.623373031616211,1654840830.8807955
merge_sort,420341,12638482,5576867,4.025705099105835,1654840834.9553182
merge_sort,610170,73182422,8657444,6.208745241165161,1654840841.2854908
merge_sort,284748,15973,3819653,2.7488465309143066,1654840844.1922154
merge_sort,732203,51506780,10329498,7.341380834579468,1654840851.6203365
merge_sort,366104,166,5668536,3.8733205795288086,1654840855.6971848
merge_sort,27123,36251170,286220,0.20476269721984863,1654840855.9946985
merge_sort,555933,7912,8198236,5.7358667850494385,1654840861.74077
merge_sort,786440,760949,11222543,7.780742645263672,1654840869.6945379
merge_sort,27123,116,321931,0.22416019439697266,1654840870.1218746
merge_sort,637289,73182422,8818028,6.220306873321533,1654840876.3638299
merge_sort,501696,40,8238646,5.610543727874756,1654840882.1409984
merge_sort,13564,3486365227,133525,0.09697508811950684,1654840882.37081
merge_sort,135597,1215474250,1665674,1.1712894439697266,1654840883.5499868
merge_sort,67801,1081180,806222,0.5686917304992676,1654840884.15433
merge_sort,542374,298247128,7298003,5.167382478713989,1654840889.3506186
merge_sort,406782,25514065,5392338,3.828596830368042,1654840893.319393
merge_sort,664407,1941,10337423,7.083608388900757,1654840900.5071113
merge_sort,298308,92491,3983629,2.814270496368408,1654840903.507866
merge_sort,230512,166,3420182,2.362334966659546,1654840905.946768
merge_sort,67801,12638482,769181,0.559009313583374,1654840906.5692108
merge_sort,5,73182422,6,2.6464462280273438e-05,1654840906.5864813
merge_sort,664407,4953535208,9501708,6.638378858566284,1654840913.246405
merge_sort,610170,7912,8956522,6.170105695724487,1654840919.5877419
merge_sort,81360,65096,974455,0.6999895572662354,1654840920.4482272
merge_sort,637289,7038135554,8961097,6.243682146072388,1654840926.721039
merge_sort,420341,235,6562541,4.492837905883789,1654840931.3809118
merge_sort,162715,7912,2113289,1.5041148662567139,1654840932.989098
merge_sort,555933,1941,8443929,5.847051620483398,1654840938.879263
merge_sort,488137,7912,7056626,4.912036657333374,1654840943.933814
merge_sort,284748,103979841,3713413,2.6645302772521973,1654840946.7219863
merge_sort,176275,855467253,2193053,1.5636954307556152,1654840948.3775034
merge_sort,610170,335,9754164,6.802306413650513,1654840955.2338617
merge_sort,216952,335,3147111,2.1743979454040527,1654840957.5633016
merge_sort,298308,1726983290,3831821,2.684619188308716,1654840960.3044577
merge_sort,447459,7038135554,6306023,4.4067230224609375,1654840964.790158
merge_sort,515256,961,7917079,5.453322887420654,1654840970.3589942
merge_sort,162715,2453751106,1989200,1.416457176208496,1654840971.9056053
merge_sort,732203,3486365227,10371249,7.246172189712524,1654840979.2007809
merge_sort,664407,7912,10019340,6.96852707862854,1654840986.3645022
merge_sort,94919,3486365227,1099365,0.8274469375610352,1654840987.3672314
merge_sort,745763,36251170,10665335,7.558499813079834,1654840994.9715652
merge_sort,745763,32245,11055891,7.9853880405426025,1654841003.1522324
merge_sort,216952,1941,2989505,2.168339967727661,1654841005.5130222
merge_sort,420341,32245,5789459,4.235396146774292,1654841009.8045747
merge_sort,772881,57,12885497,8.916856527328491,1654841018.8424149
merge_sort,596611,57,9872794,6.875486612319946,1654841025.9211051
merge_sort,759322,235,12481710,8.685704231262207,1654841034.7727935
merge_sort,447459,12638482,6070905,4.293207883834839,1654841039.2751162
merge_sort,555933,1081180,7845040,5.482657194137573,1654841044.8832426
merge_sort,271189,65096,3568651,2.532686471939087,1654841047.5605645
merge_sort,447459,92491,6112189,4.275068521499634,1654841051.9106715
merge_sort,732203,3919,11298211,7.775169134140015,1654841059.8050718
merge_sort,325426,147737765,4230513,2.9965174198150635,1654841063.0064058
merge_sort,596611,209910372,8183663,5.725563049316406,1654841068.8196602
merge_sort,67801,25514065,797832,0.6273670196533203,1654841069.5969622
merge_sort,528815,4406236,7315749,5.116301536560059,1654841074.7422318
merge_sort,461019,14,7556347,5.191890001296997,1654841080.065998
merge_sort,691526,1366,10788119,7.416611671447754,1654841087.6172395
merge_sort,379663,3486365227,5135735,3.5979952812194824,1654841091.3987687
merge_sort,474578,82,7632480,5.2428200244903564,1654841096.745161
merge_sort,54241,1726983290,608832,0.43364644050598145,1654841097.3066628
merge_sort,298308,2758,4248054,2.925565481185913,1654841100.2508087
merge_sort,677966,855467253,9527522,6.6925413608551025,1654841107.0264435
merge_sort,623729,28,10469655,7.135807991027832,1654841114.3467085
merge_sort,718644,1726983290,10269570,7.177515745162964,1654841121.6935759
merge_sort,176275,28,2601474,1.788677453994751,1654841123.6749454
merge_sort,623729,476,9902981,6.8351850509643555,1654841130.556828
merge_sort,759322,423758716,10617992,7.495290756225586,1654841138.214554
merge_sort,298308,209910372,3878087,2.804302930831909,1654841141.2145631
merge_sort,474578,28,7685702,5.266133546829224,1654841146.558301
merge_sort,664407,131414,9624199,6.673127174377441,1654841153.3724484
merge_sort,122038,6260516,1466574,1.0533041954040527,1654841154.5983348
merge_sort,81360,186718,955112,0.6793584823608398,1654841155.3141823
merge_sort,162715,25514065,2008641,1.4284837245941162,1654841156.7651947
merge_sort,284748,25514065,3658545,2.5643231868743896,1654841159.3874643
merge_sort,338985,961,4975252,3.4567792415618896,1654841162.9258187
merge_sort,40682,10,529770,0.37512922286987305,1654841163.386975
merge_sort,569492,961,8835614,6.115453720092773,1654841169.516444
merge_sort,352545,10,5645239,3.874412775039673,1654841173.5477297
merge_sort,54241,1366,643012,0.46590328216552734,1654841174.1077373
merge_sort,338985,40,5327672,3.671841859817505,1654841177.7986813
merge_sort,244071,1726983290,3187521,2.2280433177948,1654841180.1125665
merge_sort,759322,476,12289857,8.550065040588379,1654841188.7294948
merge_sort,705085,5568,10725073,7.618205308914185,1654841196.5530639
merge_sort,54241,3101168,605882,0.4752366542816162,1654841197.2179623
merge_sort,67801,166,885521,0.6273238658905029,1654841197.8597097
merge_sort,122038,7912,1536916,1.1024107933044434,1654841198.9794548
merge_sort,759322,103979841,10320970,7.429012775421143,1654841206.4485922
merge_sort,732203,1366,11555785,8.104679346084595,1654841214.7701561
merge_sort,257630,1366,3697871,2.590808391571045,1654841217.5623896
merge_sort,718644,335,11667796,8.000606775283813,1654841225.6402419
merge_sort,406782,32245,5671544,3.97658634185791,1654841229.805983
merge_sort,542374,12638482,7730774,5.41052508354187,1654841235.3265047
merge_sort,311867,166,4718379,3.261777639389038,1654841238.7291899
merge_sort,650848,1941,10020806,6.86922025680542,1654841245.684232
merge_sort,135597,166,1896982,1.3194191455841064,1654841247.170888
merge_sort,257630,11242,3494971,2.4817988872528076,1654841249.6941085
merge_sort,488137,4953535208,6795051,4.80444860458374,1654841254.574951
merge_sort,108478,8895134,1277554,0.9124917984008789,1654841255.6200268
merge_sort,40682,103979841,449977,0.3176150321960449,1654841255.9708538
merge_sort,40682,423758716,449706,0.32948732376098633,1654841256.3108134
merge_sort,474578,476,7343367,5.12981915473938,1654841261.454328
merge_sort,311867,3101168,4112560,2.9549851417541504,1654841264.5342052
merge_sort,311867,1215474250,4082637,2.8936479091644287,1654841267.5095026
merge_sort,542374,335,8410422,5.88034200668335,1654841273.4787884
merge_sort,772881,65096,11333604,8.12507677078247,1654841281.745544
merge_sort,338985,476,5085442,3.567023754119873,1654841285.5322485
merge_sort,664407,2453751106,9297906,6.646907806396484,1654841292.2812293
merge_sort,637289,1215474250,9026970,6.372837543487549,1654841298.8449078
merge_sort,40682,335,485578,0.34320735931396484,1654841299.3525312
merge_sort,135597,186718,1685876,1.1866419315338135,1654841300.5509803
merge_sort,244071,2453751106,3084890,2.199368715286255,1654841302.7893498
merge_sort,569492,209910372,7768148,5.443956613540649,1654841308.2994852
merge_sort,800000,32245,11849347,8.212847471237183,1654841316.66236
merge_sort,691526,11242,10287588,7.089637517929077,1654841323.970477
merge_sort,542374,2453751106,7546035,5.353891134262085,1654841329.5163796
merge_sort,244071,3919,3400581,2.361130475997925,1654841332.017821
merge_sort,122038,4406236,1465459,1.0418870449066162,1654841333.1237545
merge_sort,352545,14,5659128,3.877431631088257,1654841337.036577
merge_sort,705085,7912,10715759,7.435513257980347,1654841344.5638711
merge_sort,366104,1941,5360372,3.7339019775390625,1654841348.4776723
merge_sort,474578,1536174,6493324,4.543311834335327,1654841353.1173737
merge_sort,515256,602089449,7190899,5.004568338394165,1654841358.2541735
merge_sort,162715,82,2379505,1.6353530883789062,1654841360.0232008
merge_sort,352545,3486365227,4612259,3.255882740020752,1654841363.3216085
merge_sort,311867,4406236,4118557,2.9797208309173584,1654841366.4071512
merge_sort,244071,7038135554,3146230,2.31978702545166,1654841368.8103492
merge_sort,759322,20,13048629,9.135045051574707,1654841378.0200758
merge_sort,230512,15973,3047201,2.2031068801879883,1654841380.4249508
merge_sort,420341,15973,5944236,4.240451335906982,1654841384.728348
merge_sort,27123,476,308531,0.22532105445861816,1654841385.064142
merge_sort,352545,57,5570773,3.830906629562378,1654841388.9048047
merge_sort,149156,15973,1939223,1.353705644607544,1654841390.3463087
merge_sort,569492,855467253,7597079,5.384119510650635,1654841395.7744768
merge_sort,40682,7912,454967,0.3281745910644531,1654841396.2511818
merge_sort,54241,51506780,618525,0.44870853424072266,1654841396.7107751
merge_sort,555933,2182644,7517460,5.3592445850372314,1654841402.097312
merge_sort,122038,3101168,1467918,1.055227518081665,1654841403.2943482
merge_sort,122038,15973,1517297,1.0809953212738037,1654841404.4057002
merge_sort,542374,961,8343308,5.785477161407471,1654841410.2255108
merge_sort,257630,14,4018936,2.823859691619873,1654841413.1838956
merge_sort,311867,7912,4330277,2.9957497119903564,1654841416.2513254
merge_sort,406782,676,6170250,4.233392715454102,1654841420.5682545
merge_sort,393222,22695,5463780,3.825263261795044,1654841424.5021663
merge_sort,596611,7038135554,8444722,5.93614935874939,1654841430.5419555
merge_sort,298308,2182644,4011109,2.825824499130249,1654841433.5270422
merge_sort,244071,2758,3424247,2.377408742904663,1654841435.9797592
merge_sort,162715,423758716,2033278,1.4745287895202637,1654841437.5147014
merge_sort,501696,961,7698458,5.369568586349487,1654841442.9296837
merge_sort,759322,147737765,10537179,7.340885400772095,1654841450.4111195
merge_sort,216952,116,3230103,2.234983444213867,1654841452.8432345
merge_sort,501696,14,8269387,5.675158739089966,1654841458.5761485
merge_sort,379663,2758,5523419,3.844968795776367,1654841462.5500839
merge_sort,271189,28,4212376,2.9126431941986084,1654841465.5595014
merge_sort,203393,209910372,2641245,1.899226188659668,1654841467.528334
merge_sort,759322,4406236,10826973,7.5722479820251465,1654841475.1701298
merge_sort,555933,2758,8402043,5.784130811691284,1654841481.1595213
